Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.26     0.00        4     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_e(char) const
  0.00      0.26     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long)
  0.00      0.26     0.00        3     0.00     0.00  LZ4_compressBound(int)
  0.00      0.26     0.00        3     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_f(char) const
  0.00      0.26     0.00        3     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_r(char) const
  0.00      0.26     0.00        3     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_u(char) const
  0.00      0.26     0.00        2     0.00     0.00  ClientOptions::initStream(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_ofstream<char, std::char_traits<char> >&)
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::parse_null()
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::parse_number()
  0.00      0.26     0.00        2     0.00     0.00  boost::asio::basic_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>::close(boost::system::error_code&)
  0.00      0.26     0.00        2     0.00     0.00  boost::asio::detail::resolver_service_base::base_shutdown()
  0.00      0.26     0.00        2     0.00     0.00  boost::asio::detail::scheduler::scheduler(boost::asio::execution_context&, int, bool, boost::asio::detail::scheduler_task* (*)(boost::asio::execution_context&))
  0.00      0.26     0.00        2     0.00     0.00  boost::asio::detail::scheduler::~scheduler()
  0.00      0.26     0.00        2     0.00     0.00  boost::asio::detail::scheduler::~scheduler()
  0.00      0.26     0.00        2     0.00     0.00  void boost::asio::execution::detail::any_executor_base::destroy_object<boost::asio::io_context::basic_executor_type<std::allocator<void>, 0ul> >(boost::asio::execution::detail::any_executor_base&)
  0.00      0.26     0.00        2     0.00     0.00  bool utility::toChars<unsigned long>(unsigned long, char*, unsigned long)
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_close_brace(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_0(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_n(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_eE(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_dot(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_minus(char) const
  0.00      0.26     0.00        2     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_digit0(char) const
  0.00      0.26     0.00        2     0.00     0.00  std::vector<char, std::allocator<char> >::_M_default_append(unsigned long)
  0.00      0.26     0.00        2     0.00     0.00  __cxx_global_var_init.18
  0.00      0.26     0.00        2     0.00     0.00  _init
  0.00      0.26     0.00        1     0.00     0.00  encodeHeader(char*, unsigned long, unsigned long, COMPRESSORS, bool)
  0.00      0.26     0.00        1     0.00    10.00  LZ4_compress_default(char const*, char*, int, int)
  0.00      0.26     0.00        1     0.00     0.00  MemoryPool::getInitialBufferSize()
  0.00      0.26     0.00        1     0.00     0.00  MemoryPool::setup(unsigned long)
  0.00      0.26     0.00        1     0.00     0.00  Chronometer::stop(char const*, char const*, int)
  0.00      0.26     0.00        1     0.00     0.00  Chronometer::start(char const*, char const*, int)
  0.00      0.26     0.00        1     0.00    10.00  Compression::compressInternal(std::basic_string_view<char, std::char_traits<char> >, char*, unsigned long)
  0.00      0.26     0.00        1     0.00     0.00  Compression::isCompressionEnabled()
  0.00      0.26     0.00        1     0.00     0.00  Compression::setCompressionEnabled(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00    10.00  Compression::compress(std::basic_string_view<char, std::char_traits<char> >)
  0.00      0.26     0.00        1     0.00     0.00  commutility::createPayload(char const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      0.26     0.00        1     0.00     0.00  ClientOptions::ClientOptions()
  0.00      0.26     0.00        1     0.00     0.00  ProgramOptions::initialize(boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      0.26     0.00        1     0.00     0.00  int const ProgramOptions::get<int>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&)
  0.00      0.26     0.00        1     0.00     0.00  TcpClientOptions::TcpClientOptions()
  0.00      0.26     0.00        1     0.00     0.00  tcp::CloseSocket::~CloseSocket()
  0.00      0.26     0.00        1     0.00   260.02  tcp::run(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&)
  0.00      0.26     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::read_json_internal<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_istream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::read_json_internal<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>&, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::parse_object()
  0.00      0.26     0.00        1     0.00     0.00  void boost::property_tree::json_parser::read_json<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::locale const&)
  0.00      0.26     0.00        1     0.00     0.00  boost::property_tree::stream_translator<char, std::char_traits<char>, std::allocator<char>, int>::get_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::io_context::io_context()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::basic_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>::~basic_socket()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::ip::basic_resolver<boost::asio::ip::tcp, boost::asio::any_io_executor>::resolve(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >, boost::asio::ip::resolver_base::flags, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>::basic_resolver_entry(boost::asio::ip::basic_endpoint<boost::asio::ip::tcp> const&, std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::ip::basic_resolver_query<boost::asio::ip::tcp>::basic_resolver_query(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, boost::asio::ip::resolver_base::flags)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::ip::basic_resolver_results<boost::asio::ip::tcp>::create(addrinfo*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::socket_ops::sync_connect(int, sockaddr const*, unsigned long, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::socket_ops::translate_addrinfo_error(int)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::socket_ops::close(int, unsigned char&, bool, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::socket_ops::connect(int, sockaddr const*, unsigned long, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::do_epoll_create()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::descriptor_state::~descriptor_state()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::deregister_descriptor(int, boost::asio::detail::epoll_reactor::descriptor_state*&, bool)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::allocate_descriptor_state()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::shutdown()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::epoll_reactor(boost::asio::execution_context&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::~epoll_reactor()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::~epoll_reactor()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::io_object_impl<boost::asio::detail::resolver_service<boost::asio::ip::tcp>, boost::asio::any_io_executor>::io_object_impl<boost::asio::io_context>(int, int, boost::asio::io_context&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::io_object_impl<boost::asio::detail::resolver_service<boost::asio::ip::tcp>, boost::asio::any_io_executor>::~io_object_impl()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::resolver_service<boost::asio::ip::tcp>::resolve(std::shared_ptr<void>&, boost::asio::ip::basic_resolver_query<boost::asio::ip::tcp> const&, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::resolver_service<boost::asio::ip::tcp>::shutdown()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::resolver_service<boost::asio::ip::tcp>::~resolver_service()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::service_registry::do_add_service(boost::asio::execution_context::service::key const&, boost::asio::execution_context::service*)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::epoll_reactor, boost::asio::execution_context>(void*)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::resolver_service<boost::asio::ip::tcp>, boost::asio::io_context>(void*)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>, boost::asio::io_context>(void*)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::resolver_service_base::~resolver_service_base()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>::shutdown()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>::~reactive_socket_service()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::eventfd_select_interrupter::open_descriptors()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::reactive_socket_service_base::do_open(boost::asio::detail::reactive_socket_service_base::base_implementation_type&, int, int, int, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::scheduler::work_finished()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::scheduler::get_default_task(boost::asio::execution_context&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::scheduler::post_deferred_completions(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&)
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::scheduler::shutdown()
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::detail::scheduler::init_task()
  0.00      0.26     0.00        1     0.00     0.00  _ZN5boost4asio7connectINS0_2ip3tcpENS0_15any_io_executorENS2_22basic_resolver_resultsIS3_EEEENT_8endpointERNS0_12basic_socketIS7_T0_EERKT1_NS0_10constraintIXsr20is_endpoint_sequenceISD_EE5valueEiE4typeE
  0.00      0.26     0.00        1     0.00     0.00  _ZN5boost4asio7connectINS0_2ip3tcpENS0_15any_io_executorENS2_22basic_resolver_resultsIS3_EEEENT_8endpointERNS0_12basic_socketIS7_T0_EERKT1_RNS_6system10error_codeENS0_10constraintIXsr20is_endpoint_sequenceISD_EE5valueEiE4typeE
  0.00      0.26     0.00        1     0.00     0.00  boost::asio::ip::basic_resolver_iterator<boost::asio::ip::tcp> boost::asio::connect<boost::asio::ip::tcp, boost::asio::any_io_executor, boost::asio::ip::basic_resolver_iterator<boost::asio::ip::tcp>, boost::asio::detail::default_connect_condition>(boost::asio::basic_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>&, boost::asio::ip::basic_resolver_iterator<boost::asio::ip::tcp>, boost::asio::ip::basic_resolver_iterator<boost::asio::ip::tcp>, boost::asio::detail::default_connect_condition, boost::system::error_code&)
  0.00      0.26     0.00        1     0.00    10.00  utility::buildMessage(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, bool)
  0.00      0.26     0.00        1     0.00     0.00  utility::mergePayload(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, unsigned long)
  0.00      0.26     0.00        1     0.00    10.00  utility::preparePackage(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, unsigned long, bool)
  0.00      0.26     0.00        1     0.00     0.00  bool utility::toChars<unsigned short>(unsigned short, char*, unsigned long)
  0.00      0.26     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::utf8_utf8_encoding::skip_introduction<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >&, std::istreambuf_iterator<char, std::char_traits<char> >) const
  0.00      0.26     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_a(char) const
  0.00      0.26     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_l(char) const
  0.00      0.26     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_s(char) const
  0.00      0.26     0.00        1     0.00     0.00  boost::system::error_category::failed(int) const
  0.00      0.26     0.00        1     0.00     0.00  _ZNSt12__shared_ptrIvLN9__gnu_cxx12_Lock_policyE2EE5resetIvN5boost4asio6detail10socket_ops12noop_deleterEEENSt9enable_ifIXsr21__sp_is_constructibleIvT_EE5valueEvE4typeEPSA_T0_
  0.00      0.26     0.00        1     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > >*>(std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > >*)
  0.00      0.26     0.00        1     0.00     0.00  std::_Sp_counted_ptr<std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > >*, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      0.26     0.00        1     0.00     0.00  std::_Sp_counted_ptr<std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > >*, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      0.26     0.00        1     0.00     0.00  std::_Sp_counted_deleter<void*, boost::asio::detail::socket_ops::noop_deleter, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      0.26     0.00        1     0.00     0.00  std::_Sp_counted_deleter<void*, boost::asio::detail::socket_ops::noop_deleter, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      0.26     0.00        1     0.00     0.00  void std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > >::_M_realloc_insert<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> >(__gnu_cxx::__normal_iterator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>*, std::vector<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>, std::allocator<boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp> > > >, boost::asio::ip::basic_resolver_entry<boost::asio::ip::tcp>&&)
  0.00      0.26     0.00        1     0.00     0.00  void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >)
  0.00      0.26     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long)
  0.00      0.26     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.26     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char)
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.13
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.14
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.14
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.15
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.16
  0.00      0.26     0.00        1     0.00     0.00  __cxx_global_var_init.17

			Call graph


granularity: each sample hit covers 2 byte(s) for 3.85% of 0.26 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.26                 main [1]
                0.00    0.26       1/1           tcp::run(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&) [3]
                0.00    0.00       3/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const ProgramOptions::get<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [61]
                0.00    0.00       1/2715        Chronometer::Chronometer(bool, std::basic_string_view<char, std::char_traits<char> >, int, std::basic_string_view<char, std::char_traits<char> >, std::ostream*) [27]
                0.00    0.00       1/1           Chronometer::start(char const*, char const*, int) [100]
                0.00    0.00       1/2           std::vector<char, std::allocator<char> >::_M_default_append(unsigned long) [93]
                0.00    0.00       1/1           MemoryPool::setup(unsigned long) [98]
                0.00    0.00       1/1           int const ProgramOptions::get<int>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [106]
                0.00    0.00       1/1           Compression::setCompressionEnabled(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [102]
                0.00    0.00       1/1           commutility::createPayload(char const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [103]
                0.00    0.00       1/1           Chronometer::stop(char const*, char const*, int) [99]
                0.00    0.00       1/1           TcpClientOptions::TcpClientOptions() [107]
                0.00    0.00       1/2715        Chronometer::~Chronometer() [28]
-----------------------------------------------
                0.02    0.25    2714/2714        tcp::run(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&) [3]
[2]    100.0    0.02    0.25    2714         tcp::processTask(boost::asio::basic_stream_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&) [2]
                0.01    0.22    2713/2713        tcp::readReply(boost::asio::basic_stream_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>&, unsigned long, unsigned long, bool, std::ostream*) [4]
                0.01    0.00   32568/32568       boost::asio::detail::socket_ops::sync_send1(int, unsigned char, void const*, unsigned long, int, boost::system::error_code&) [8]
                0.00    0.01       1/1           utility::preparePackage(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, unsigned long, bool) [15]
                0.01    0.00    2714/5427        boost::asio::detail::socket_ops::sync_recv1(int, unsigned char, void*, unsigned long, int, boost::system::error_code&) [9]
                0.00    0.00    2714/2714        decodeHeader(std::basic_string_view<char, std::char_traits<char> >, bool) [29]
                0.00    0.00       1/1           MemoryPool::getInitialBufferSize() [97]
-----------------------------------------------
                0.00    0.26       1/1           main [1]
[3]    100.0    0.00    0.26       1         tcp::run(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&) [3]
                0.02    0.25    2714/2714        tcp::processTask(boost::asio::basic_stream_socket<boost::asio::ip::tcp, boost::asio::any_io_executor>&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, TcpClientOptions const&) [2]
                0.00    0.00    2714/2715        Chronometer::Chronometer(bool, std::basic_string_view<char, std::char_traits<char> >, int, std::basic_string_view<char, std::char_traits<char> >, std::ostream*) [27]
                0.00    0.00    2714/2715        Chronometer::~Chronometer() [28]
                0.00    0.00       1/1           boost::asio::io_context::io_context() [114]
                0.00    0.00       1/2           boost::asio::detail::service_registry::do_use_service(boost::asio::execution_context::service::key const&, boost::asio::execution_context::service* (*)(void*), void*) <cycle 1> [66]
                0.00    0.00       1/1           boost::asio::detail::io_object_impl<boost::asio::detail::resolver_service<boost::asio::ip::tcp>, boost::asio::any_io_executor>::io_object_impl<boost::asio::io_context>(int, int, boost::asio::io_context&) [132]
                0.00    0.00       1/1           boost::asio::ip::basic_resolver<boost::asio::ip::tcp, boost::asio::any_io_executor>::resolve(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >, boost::asio::ip::resolver_base::flags, boost::system::error_code&) [116]
